;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex
423,spas12ex,spas12ex,Equipment,2,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"82, 60","100, 100","38, 33","52, 72","76, 78 ",,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,4
424,M95Xmas,m95xmas,Equipment,4,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,40,24,62,,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,0,5
425,Natasha2,Natasha2,Class,7,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,25,20,22,17,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,11
426,Jennifer2,Jennifer2,Class,7,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,26,22,17,18,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
427,skull3,skull3,Equipment,3,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"27,31","82,73","89,76","91,95","83,52",,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,3
428,cannon,cannon,Equipment,6,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,12,0,78,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,9
429,tmpdragon,tmpdragon,Equipment,3,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,73,83,92,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,3
430,spas12ex2,spas12ex2,Equipment,2,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"82, 60","100, 100","40, 35","54, 73","78, 78 ",,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,4
431,mk48,mk48,Equipment,5,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,85,79,87,74,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,2
432,PirateBoy,PirateBoy,Class,7,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,20,23,18,18,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
433,PirateGirl,PirateGirl,Class,7,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,25,21,19,22,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
434,stg44g,stg44g,Equipment,4,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,85,77,90,73,,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,1
435,sfmg,sfmg,Equipment,5,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"32,29","82,81","78,79","89,92","74,74",,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,2
436,tomahawk,tomahawk,PeriodicItem,11,4013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,7
437,skull11,skull11,Equipment,2,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,100,46,81,65,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,4
438,MP7A1_D,MP7A1_D,Equipment,8,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0
439,BigHeadEvent,BigHeadEvent,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,43
440,firecracker,firecracker,Equipment,1,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,100,10,85,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,6
441,ksg12g,ksg12g,Equipment,2,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,33,58,83,,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,4
442,m82,m82,Equipment,4,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,94,58,21,76,,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,676,5
443,FNC,fnc,Equipment,4,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,80,84,91,76,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,1
444,L85A2,l85a2,Equipment,4,161,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,89,82,91,76,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,1
445,automag,automag,Equipment,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,52,67,80,85,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,6
446,AKM,akm,Equipment,4,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,85,81,91,74,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,1
447,HK416,hk416,Equipment,4,165,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,90,94,91,76,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,1
448,AW50,aw50,Equipment,4,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,48,24,62,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,5
449,BlaserR93,blaser93,Equipment,4,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,99,63,29,69,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,5
450,glockred,glockred,Equipment,1,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,67,100,86,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
451,uspred,uspred,Equipment,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,72,70,85,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
452,xm1014red,xm1014red,Equipment,2,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,100,48,76,81,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,4
453,deaglered,deaglered,Equipment,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,45,70,81,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
454,scoutred,scoutred,Equipment,4,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,88,70,36,90,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,5
455,gdmweaponlistcash,gdmweaponlistcash,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9120,9207,0,0,0,0,0,24
456,m249camo,m249camo,Equipment,5,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,78,79,90,81,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,2
457,ethereal,ethereal,Equipment,4,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,91,89,91,78,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
458,violingun,violingun,Equipment,4,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,86,79,91,76,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
459,boomerzombi,boomerzombi,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,12
460,residentzombi,residentzombi,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,12
461,poisongun,poisongun,Equipment,6,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,9
462,NataKnifeD,nataknifed,PeriodicItem,11,4014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,7
463,M32,m32,Equipment,6,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,91,32,61,74,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,9
464,weaknessreport,weaknessreport,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,39
465,weaknessreport2,weaknessreport2,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,39
466,balrog7,balrog7,Equipment,5,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,84,81,90,69,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,2
467,lightzg,lightzg,Equipment,4,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,91,82,91,80,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,1
468,heavyzg,heavyzg,Equipment,4,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,84,81,91,79,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,1
469,kingcobra,kingcobra,Equipment,1,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"45,56","58,90","70,70","69,45","85,79",,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,676,6
470,BossKey2,BossKey2,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,38
471,coscathead,coscathead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
472,coscatback,coscatback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,14
473,coscatpelvis,coscatpelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,15
474,coscatface,coscatface,FaceCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,13
475,cosangelhead,cosangelhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
476,cosangelback,cosangelback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
477,cosdevilhead,cosdevilhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
478,cosdevilback,cosdevilback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
479,cosdevilpelvis,cosdevilpelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,15
480,katanad,katanad,Equipment,11,4015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,7
481,goodluckspray,goodluckspray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
482,balrog5,balrog5,Equipment,4,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,88,81,90,76,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,1
483,dragonsword,dragonsword,Equipment,11,4016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,7
484,as50g,as50g,Equipment,4,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,69,29,75,67,,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,5
485,secretreport1,secretreport1,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,39
486,M16A1,m16a1,Equipment,4,174,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"30,32","81,85","85,89","91,82","74,74",,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,1
487,oicw,oicw,Equipment,4,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,88,93,91,76,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
488,m60g,m60g,Equipment,5,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,83,80,90,72,,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,2
489,coshalloweenhead,coshalloweenhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
490,coshalloweenback,coshalloweenback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,14
491,ak47red,ak47red,Equipment,4,184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,83,79,91,72,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,1
492,m4a1red,m4a1red,Equipment,4,185,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29,88,92,91,76,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,1
493,uts15,uts15,Equipment,2,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,48,75,82,,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,676,4
495,Sfsniper,sfsniper,Equipment,4,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,70,0,58,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,5
496,DoubleBarrel gold,dbarrelg,Equipment,2,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,100,12,87,82,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,4
497,m249ep,m249ep,Equipment,5,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,78,79,90,71,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,2
498,wcg12spray,wcg12spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
503,mg36xmas,mg36xmas,Equipment,5,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,83,81,91,74,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,2
504,balrog9,balrog9,Equipment,11,4017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,7
505,cossnowhead,cossnowhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
506,cossnowback,cossnowback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,14
507,secretreport2,secretreport2,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,39
508,XmasHat,XmasHat,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
509,g11,g11,Equipment,4,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,86,85,92,74,,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,676,1
510,yuri2,yuri2,Class,7,58,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,17,26,23,20,19,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
511,alice2,alice2,Class,7,59,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,22,19,19,26,19,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,11
512,cosalice2head,cosalice2head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
513,shelteraxe,shelteraxe,Equipment,11,4018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,7
514,secretreport3,secretreport3,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,39
515,cosgoldhead,cosgoldhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,13
516,cosgoldback,cosgoldback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,14
517,balrog1,balrog1,Equipment,1,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,71,70,82,85,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,6
518,chainsaw,chainsaw,Equipment,6,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,100,25,100,90,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,9
519,snakegun,snakegun,Equipment,3,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,75,91,90,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,3
520,snakesword,snakesword,Equipment,11,4019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,7
521,TextY01,TextY01,PeriodicItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,43
522,TextY02,TextY02,PeriodicItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,43
523,tbarrel,tbarrel,Equipment,2,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,100,12,87,81,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,4
524,cosspeed1,cosspeed1,ZombieSkinCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,163,0,0,0,17
525,k3,k3,Equipment,5,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,82,73,90,78,,1,,,0,0,0,0,0,1,,,0,0,0,5,0,0,0,0,2
526,cospighead,cospighead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
527,cospigback,cospigback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,14
528,cospigpelvis,cospigpelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,15
529,cospigface,cospigface,FaceCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,13
530,fglauncher,fglauncher,Equipment,6,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,91,32,61,74,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,9
531,mg36g,mg36g,Equipment,5,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,83,81,91,75,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,2
532,balrog3,balrog3,Equipment,3,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,79,90,93,85,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,3
533,CashDecoderB,CashDecoderB,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,DecoderB,0,0,0,0,0,0,,,1,9209,9209,0,0,0,0,0,21
534,Fake09Spray,Fake09Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
535,Fake10Spray,Fake10Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
536,Fake11Spray,Fake11Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
537,ReverseEvent,ReverseEvent,PeriodicItem,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,43
538,Skull4,Skull4,Equipment,4,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,62,67,82,73,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,1
539,m16a1ep,m16a1ep,Equipment,4,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,81,85,91,76,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,1
540,ZSOriginLicense,ZSOriginLicense,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,24
541,cospandahead,cospandahead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
542,cospandaback,cospandaback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,14
543,cospandapelvis,cospandapelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,15
544,cospandaface,cospandaface,FaceCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,13
546,secretreport4,secretreport4,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,39
547,weaknessreport3,weaknessreport3,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,39
548,coilgun,coilgun,Equipment,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,88,83,85,81,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,3
549,kingcobrag,kingcobrag,Equipment,1,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"45,56","58,90","70,70","70,46","85,79",,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,6
550,coscartbluehead,coscartbluehead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
551,coscartredhead,coscartredhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
552,EventCashDecoderA,EventCashDecoderA,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,EventDecoderAA,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,43
553,ak74u,ak74u,Equipment,4,204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,81,78,92,76,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,1
554,balrog11,balrog11,Equipment,2,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,100,48,82,81,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,4
555,EventCashDecoder,EventCashDecoder,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,EventDecoderA,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,43
556,watercannon,watercannon,Equipment,6,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,100,100,76,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,9
557,cossquirrelhead,cossquirrelhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
558,cossquirrelback,cossquirrelback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,14
559,cossquirrelpelvis,cossquirrelpelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,15
560,cossquirrelface,cossquirrelface,FaceCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,13
561,AWP-Z,zgun,Equipment,4,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,70,26,67,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,5
