#enable,#map_id,#mode_id,#weight,#tip_image,#tip_text
1,64,0,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,64,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,64,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,64,3,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,64,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,64,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,64,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,64,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,64,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,64,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,64,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,64,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,64,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,64,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,64,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,64,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,64,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,65,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,65,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,65,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,65,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,65,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,65,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,65,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,66,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,66,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,66,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,66,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,66,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,66,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,66,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,67,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,67,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,67,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,67,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,67,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,67,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,67,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,67,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,67,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,67,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,67,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,67,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,67,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,67,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,67,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,67,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,67,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,67,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,67,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,67,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,67,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,67,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,67,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,67,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,68,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,68,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,68,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,68,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,68,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,68,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,68,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,69,12,1,Tooltip_Chellange1,#CSO_MaploadingTIP_Chall
1,70,12,1,Tooltip_Chellange1,#CSO_MaploadingTIP_Chall
1,71,12,1,Tooltip_Chellange1,#CSO_MaploadingTIP_Chall
1,72,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,72,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,72,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,72,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,72,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,72,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,72,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,73,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,73,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,73,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,73,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,73,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,73,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,73,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,73,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,73,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,73,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,73,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,73,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,73,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,73,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,73,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,74,15,1,Tooltip_Lostcity,#CSO_MaploadingTip_Scen_Lostcity
1,75,15,1,Tooltip_2gate,#CSO_MaploadingTip_Scen_2gate
1,76,15,1,Tooltip_Trap,#CSO_MaploadingTip_Scen_Lostcity
1,77,15,1,Tooltip_Lastclue,#CSO_MaploadingTip_Scen_Lastclue
1,78,12,1,Tooltip_Chellange1,#CSO_MaploadingTIP_Chall
1,79,15,1,Tooltip_Lostcity,#CSO_MaploadingTip_Scen_Lostcity
1,80,15,1,Tooltip_2gate,#CSO_MaploadingTip_Scen_2gate
1,81,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,81,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,81,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,81,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,81,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,81,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,81,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,81,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,81,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,81,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,81,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,81,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,81,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,81,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,81,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,81,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,81,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,81,22,1,Tooltip_GDM_01,#CSO_MaploadingTip_GDM_01
1,81,22,1,Tooltip_GDM_02,#CSO_MaploadingTip_GDM_02
1,81,32,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,81,32,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,81,32,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,81,32,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,81,32,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,81,35,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,81,35,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,81,35,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,81,35,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,81,35,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,81,36,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,81,36,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,81,36,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,81,36,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,81,36,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,81,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,81,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,81,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,81,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,81,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,81,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,81,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,82,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,82,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,82,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,82,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,82,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,82,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,82,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,83,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_01
1,83,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_02
1,83,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_03
1,83,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_04
1,83,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_05
1,83,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_06
1,83,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_01
1,83,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_02
1,83,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_03
1,83,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_04
1,83,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_05
1,83,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_01
1,83,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_02
1,83,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_03
1,83,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_04
1,83,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_05
1,83,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_06
1,83,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_01
1,83,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_02
1,83,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_03
1,83,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_04
1,83,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_05
1,83,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_06
1,84,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_01
1,84,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_02
1,84,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_03
1,84,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_04
1,84,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_05
1,84,16,1,Tooltip_Soccer_01,#CSO_MaploadingTip_Soccer_06
1,84,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_01
1,84,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_02
1,84,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_03
1,84,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_04
1,84,16,1,Tooltip_Soccer_02,#CSO_MaploadingTip_Soccer_05
1,84,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_01
1,84,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_02
1,84,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_03
1,84,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_04
1,84,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_05
1,84,16,1,Tooltip_Soccer_03,#CSO_MaploadingTip_Soccer_06
1,84,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_01
1,84,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_02
1,84,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_03
1,84,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_04
1,84,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_05
1,84,16,1,Tooltip_Soccer_04,#CSO_MaploadingTip_Soccer_06
1,85,15,1,Tooltip_chaos,#CSO_MaploadingTip_Scen_Lastclue
1,86,15,1,Tooltip_Lostcity,#CSO_MaploadingTip_Scen_Lostcity
1,87,15,1,Tooltip_2gate,#CSO_MaploadingTip_Scen_2gate
1,88,17,1,Tooltip_DesertStorm,#CSO_MaploadingTip_Scen_Desertstorm_01
1,88,17,1,Tooltip_DesertStorm,#CSO_MaploadingTip_Scen_Desertstorm_02
1,88,17,1,Tooltip_DesertStorm,#CSO_MaploadingTip_Scen_Desertstorm_03
1,88,17,1,Tooltip_DesertStorm,#CSO_MaploadingTip_Scen_Desertstorm_04
1,88,17,1,Tooltip_DesertStorm,#CSO_MaploadingTip_Scen_Desertstorm_05
1,89,17,1,Tooltip_DesertStorm,#CSO_MaploadingTip_Scen_DesertstormHard_01
1,89,17,1,Tooltip_DesertStorm,#CSO_MaploadingTip_Scen_DesertstormHard_02
1,90,17,1,Tooltip_Hellfire,#CSO_MaploadingTip_Scen_Hellfire_01
1,90,17,1,Tooltip_Hellfire,#CSO_MaploadingTip_Scen_Hellfire_02
1,90,17,1,Tooltip_Hellfire,#CSO_MaploadingTip_Scen_Hellfire_03
1,90,17,1,Tooltip_Hellfire,#CSO_MaploadingTip_Scen_Hellfire_04
1,90,17,1,Tooltip_Hellfire,#CSO_MaploadingTip_Scen_Hellfire_05
1,91,17,1,Tooltip_Mosque,#CSO_MaploadingTip_Scen_Mosque_01
1,91,17,1,Tooltip_Mosque,#CSO_MaploadingTip_Scen_Mosque_02
1,91,17,1,Tooltip_Mosque,#CSO_MaploadingTip_Scen_Mosque_03
1,91,17,1,Tooltip_Mosque,#CSO_MaploadingTip_Scen_Mosque_04
1,92,15,1,Tooltip_cube,#CSO_MaploadingTip_Scen_Cube_01
1,92,15,1,Tooltip_cube,#CSO_MaploadingTip_Scen_Cube_02
1,92,15,1,Tooltip_cube,#CSO_MaploadingTip_Scen_Cube_03
1,92,15,1,Tooltip_cube,#CSO_MaploadingTip_Scen_Cube_04
1,92,15,1,Tooltip_cube,#CSO_MaploadingTip_Scen_Cube_05
1,93,17,1,Tooltip_blaze,#CSO_MaploadingTip_Scen_Hellfire_01
1,93,17,1,Tooltip_blaze,#CSO_MaploadingTip_Scen_Hellfire_02
1,93,17,1,Tooltip_blaze,#CSO_MaploadingTip_Scen_Hellfire_03
1,93,17,1,Tooltip_blaze,#CSO_MaploadingTip_Scen_Hellfire_04
1,93,17,4,Tooltip_blaze,#CSO_MaploadingTip_Scen_Blaze
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_01
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_02
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_03
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_04
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_05
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_06
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_07
1,94,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_08
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_01
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_02
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_03
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_04
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_05
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_06
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_07
1,94,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_08
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_01
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_02
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_03
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_04
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_05
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_06
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_07
1,94,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_08
1,96,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,96,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,96,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,96,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,96,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,96,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,96,27,1,Tooltip_sm_snowman_01,#CSO_MaploadingTip_sm_TDM
1,96,27,1,Tooltip_sm_snowman_02,#CSO_MaploadingTip_sm_TDM
1,96,27,1,Tooltip_sm_snowman_03,#CSO_MaploadingTip_sm_TDM
1,96,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_01
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_02
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_03
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_04
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_05
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_06
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_07
1,97,18,1,Tooltip_PVPVE_01,#CSO_MaploadingTip_PVPVE_08
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_01
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_02
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_03
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_04
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_05
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_06
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_07
1,97,18,1,Tooltip_PVPVE_02,#CSO_MaploadingTip_PVPVE_08
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_01
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_02
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_03
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_04
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_05
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_06
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_07
1,97,18,1,Tooltip_PVPVE_03,#CSO_MaploadingTip_PVPVE_08
1,98,15,1,Tooltip_deadend,#CSO_MaploadingTip_Scen_Lastclue
1,99,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,99,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,99,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,99,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,99,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,99,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,99,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,99,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,99,22,1,Tooltip_GDM_01,#CSO_MaploadingTip_GDM_01
1,99,22,1,Tooltip_GDM_02,#CSO_MaploadingTip_GDM_02
1,99,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,100,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,100,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,100,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,100,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,100,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,100,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,100,6,1,Tooltip_Official,#CSO_MaploadingTip_Official
1,100,7,1,Tooltip_Official,#CSO_MaploadingTip_Official_TieBreak
1,100,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,100,42,1,Tooltip_Original_DE,#CSO_MaploadingTip_SeasonOriginal
1,100,42,1,,#CSO_MaploadingTip_SeasonOriginal
1,101,15,1,Tooltip_nightmare,#CSO_MaploadingTip_Scen_Nightmare
1,102,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,102,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,102,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,102,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,102,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,102,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,102,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,102,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,102,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,102,27,1,Tooltip_sm_snowman_01,#CSO_MaploadingTip_sm_TDM
1,102,27,1,Tooltip_sm_snowman_02,#CSO_MaploadingTip_sm_TDM
1,102,27,1,Tooltip_sm_snowman_03,#CSO_MaploadingTip_sm_TDM
1,102,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,102,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,102,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,102,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,102,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,102,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,103,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,103,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,103,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,103,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,103,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,103,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,103,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,103,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,103,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,103,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,104,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,104,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,104,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,104,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,104,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,104,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,104,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,104,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,104,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
